cType	SYMBOL	Missense	Nonsense
BRCA	DEPDC1B		0.04830917874396135
BRCA	DHX15	0.14492753623188406	
BRCA	DHX9	0.0966183574879227	
BRCA	DICER1	0.1932367149758454	
BRCA	DLC1	0.24154589371980675	0.04830917874396135
BRCA	DLG1	0.14492753623188406	
BRCA	DNM2		0.04830917874396135
BRCA	DNMT3A	0.1932367149758454	
BRCA	EEF1A1		0.0966183574879227
BRCA	EFTUD2	0.0966183574879227	
BRCA	EGFR	0.1932367149758454	
BRCA	EIF1AX		0.04830917874396135
BRCA	EIF2AK3	0.04830917874396135	
BRCA	EIF2C3	0.0966183574879227	
BRCA	EIF4G1	0.04830917874396135	
BRCA	EIF4G3	0.14492753623188406	
BRCA	ELF1		0.04830917874396135
BRCA	ELF3		0.04830917874396135
BRCA	EP300	0.0966183574879227	0.0966183574879227
BRCA	EPHA1	0.0966183574879227	
BRCA	EPHA2	0.04830917874396135	0.04830917874396135
BRCA	EPHA4	0.04830917874396135	
BRCA	EPHB2	0.04830917874396135	
BRCA	ERBB2	0.4830917874396135	
BRCA	ERBB2IP	0.0966183574879227	0.04830917874396135
BRCA	ERBB3	0.24154589371980675	
BRCA	ERBB4	0.1932367149758454	0.04830917874396135
BRCA	ERCC1		0.04830917874396135
BRCA	ERCC3	0.0966183574879227	
BRCA	ERCC4	0.0966183574879227	
BRCA	ERCC5	0.24154589371980675	
BRCA	ERCC6	0.0966183574879227	0.04830917874396135
BRCA	ESR1	0.0966183574879227	
BRCA	ETNK1	0.04830917874396135	
BRCA	ETV6	0.04830917874396135	
BRCA	EXT1	0.0966183574879227	0.0966183574879227
BRCA	EZH2		0.04830917874396135
BRCA	FAF1		0.04830917874396135
BRCA	FAM123B	0.04830917874396135	
BRCA	FANCA		0.04830917874396135
BRCA	FANCD2	0.14492753623188406	0.04830917874396135
BRCA	FANCF	0.04830917874396135	
BRCA	FANCI	0.0966183574879227	
BRCA	FAT1	0.14492753623188406	0.04830917874396135
BRCA	FAT2	0.14492753623188406	
BRCA	FBXO11	0.0966183574879227	
BRCA	FBXW7	0.24154589371980675	0.04830917874396135
BRCA	FGFR2	0.2898550724637681	
BRCA	FGFR4	0.04830917874396135	
BRCA	FIP1L1	0.0966183574879227	
BRCA	FKBP5	0.04830917874396135	
BRCA	FLCN		0.04830917874396135
BRCA	FLT3	0.04830917874396135	
BRCA	FMR1	0.14492753623188406	
BRCA	FN1	0.14492753623188406	0.04830917874396135
BRCA	FOXA1	0.33816425120772947	0.24154589371980675
BRCA	FOXA2	0.0966183574879227	
BRCA	FOXP1	0.0966183574879227	
BRCA	FRG1	0.0966183574879227	
BRCA	FRG1B	0.04830917874396135	
BRCA	FXR1	0.14492753623188406	0.04830917874396135
BRCA	G3BP1	0.04830917874396135	
BRCA	G3BP2	0.0966183574879227	
BRCA	G6PD	0.0966183574879227	0.04830917874396135
BRCA	GATA1	0.04830917874396135	
BRCA	GATA2	0.04830917874396135	
BRCA	GATA3	0.14492753623188406	2.1739130434782608
BRCA	GJB2		0.04830917874396135
BRCA	GNAI1	0.0966183574879227	
BRCA	GNAI2	0.04830917874396135	
BRCA	GNAS	0.04830917874396135	
BRCA	GPC3	0.04830917874396135	
BRCA	GPS2		0.1932367149758454
BRCA	GPSM2	0.14492753623188406	0.0966183574879227
BRCA	HCFC1	0.43478260869565216	
BRCA	HDAC2	0.04830917874396135	0.04830917874396135
BRCA	HDAC3	0.0966183574879227	
BRCA	HDAC9	0.14492753623188406	
BRCA	HERC2	0.2898550724637681	0.04830917874396135
BRCA	HGF	0.14492753623188406	
BRCA	HIST1H3B	0.1932367149758454	
BRCA	HIST1H3C		0.04830917874396135
BRCA	HIST1H3D		0.0966183574879227
BRCA	HIST1H3F	0.04830917874396135	
BRCA	HIST1H3G	0.14492753623188406	
BRCA	HLA-A		0.04830917874396135
BRCA	HLF	0.1932367149758454	
BRCA	HNF1A	0.14492753623188406	
BRCA	HNRPDL		0.04830917874396135
BRCA	HRAS	0.04830917874396135	
BRCA	HSP90AA1	0.04830917874396135	
BRCA	HSPA8	0.04830917874396135	
BRCA	IDH1	0.0966183574879227	
BRCA	IGF2R	0.0966183574879227	0.04830917874396135
BRCA	IKBKB	0.04830917874396135	0.04830917874396135
BRCA	IKZF1	0.0966183574879227	
BRCA	IKZF3	0.04830917874396135	0.04830917874396135
BRCA	INHBA	0.0966183574879227	0.04830917874396135
BRCA	INPP4A	0.1932367149758454	
BRCA	INPP4B	0.04830917874396135	
BRCA	INPPL1	0.04830917874396135	0.04830917874396135
BRCA	IRF6	0.04830917874396135	
BRCA	ITGA9	0.04830917874396135	
BRCA	ITSN1	0.0966183574879227	
BRCA	JAGN1		0.04830917874396135
BRCA	JAK1	0.0966183574879227	
BRCA	JAK2	0.04830917874396135	
BRCA	JAK3	0.0966183574879227	
BRCA	KANSL1		0.14492753623188406
BRCA	KAT6B	0.24154589371980675	
BRCA	KAT8	0.0966183574879227	
BRCA	KCNJ5	0.04830917874396135	
BRCA	KDM5C	0.14492753623188406	0.0966183574879227
BRCA	KDM6A	0.14492753623188406	0.14492753623188406
BRCA	KDR	0.0966183574879227	
BRCA	KIT	0.04830917874396135	
BRCA	KRAS	0.1932367149758454	
BRCA	LCP1	0.0966183574879227	
BRCA	LMO1	0.04830917874396135	
BRCA	LRP6	0.04830917874396135	
BRCA	LRPPRC		0.04830917874396135
BRCA	LZTS1	0.1932367149758454	
BRCA	MACF1	0.5314009661835749	
BRCA	MAGI2	0.24154589371980675	
BRCA	MAP2K1	0.04830917874396135	
BRCA	MAP2K2	0.04830917874396135	
BRCA	MAP2K4	0.4830917874396135	0.7246376811594203
BRCA	MAP3K1	0.7246376811594203	3.5748792270531404
BRCA	MAP3K13	0.1932367149758454	0.14492753623188406
BRCA	MAP3K4	0.0966183574879227	
BRCA	MAP4K1	0.04830917874396135	
BRCA	MAP4K3	0.0966183574879227	0.0966183574879227
BRCA	MARK2		0.0966183574879227
BRCA	MCC	0.14492753623188406	
BRCA	MED12	0.24154589371980675	
BRCA	MED23	0.33816425120772947	0.2898550724637681
BRCA	MED24	0.04830917874396135	
BRCA	MEF2C	0.04830917874396135	
BRCA	MEN1		0.14492753623188406
BRCA	MET	0.0966183574879227	
BRCA	MGA	0.1932367149758454	0.04830917874396135
BRCA	MLH1	0.04830917874396135	
BRCA	MLH3	0.04830917874396135	
BRCA	MLL	0.2898550724637681	
BRCA	MLL2	0.1932367149758454	0.24154589371980675
BRCA	MLL3	0.7729468599033816	2.077294685990338
BRCA	MLLT4	0.0966183574879227	
BRCA	MMP2	0.14492753623188406	
BRCA	MRE11A	0.0966183574879227	
BRCA	MSH2	0.0966183574879227	
BRCA	MSH3	0.04830917874396135	0.04830917874396135
BRCA	MSH6	0.04830917874396135	0.0966183574879227
BRCA	MSR1	0.04830917874396135	0.04830917874396135
BRCA	MTOR	0.43478260869565216	
BRCA	MUC4		0.04830917874396135
BRCA	MYB	0.14492753623188406	
BRCA	MYCN	0.04830917874396135	
BRCA	MYH10	0.43478260869565216	
BRCA	MYH11	0.2898550724637681	
BRCA	MYH14	0.5314009661835749	
BRCA	MYH9	0.1932367149758454	
BRCA	NAP1L1	0.04830917874396135	
BRCA	NCF2	0.0966183574879227	0.04830917874396135
BRCA	NCKAP1	0.1932367149758454	
BRCA	NCOR1	0.1932367149758454	1.1594202898550725
BRCA	NCOR2	0.0966183574879227	
BRCA	NDRG1	0.04830917874396135	
BRCA	NEDD4L	0.14492753623188406	
BRCA	NF1	0.24154589371980675	0.3864734299516908
BRCA	NF2	0.04830917874396135	0.04830917874396135
BRCA	NFATC4	0.04830917874396135	0.0966183574879227
BRCA	NFE2L2	0.0966183574879227	
BRCA	NFKBIE	0.04830917874396135	
BRCA	NOTCH1	0.14492753623188406	
BRCA	NOTCH2	0.14492753623188406	0.14492753623188406
BRCA	NR4A2	0.0966183574879227	
BRCA	NRAS	0.04830917874396135	
BRCA	NSD1	0.04830917874396135	
BRCA	NTRK2	0.1932367149758454	
BRCA	NUP107	0.0966183574879227	
BRCA	NUP98	0.04830917874396135	
BRCA	PABPC1	0.04830917874396135	
BRCA	PABPC3		0.04830917874396135
BRCA	PAX5	0.04830917874396135	
BRCA	PBRM1	0.0966183574879227	
BRCA	PDGFRA	0.2898550724637681	
BRCA	PDGFRL	0.04830917874396135	
BRCA	PER1	0.0966183574879227	
BRCA	PGR	0.1932367149758454	
BRCA	PHF6	0.04830917874396135	
BRCA	PHOX2B	0.04830917874396135	
BRCA	PIK3C2B	0.1932367149758454	
BRCA	PIK3CA	2.753623188405797	
BRCA	PIK3CB	0.1932367149758454	
BRCA	PIK3R1	0.33816425120772947	0.14492753623188406
BRCA	PIK3R3	0.0966183574879227	
BRCA	PIP5K1A	0.04830917874396135	0.04830917874396135
BRCA	PLCG1	0.1932367149758454	
BRCA	PLXNA1	0.0966183574879227	
BRCA	PLXNB2	0.0966183574879227	
BRCA	PMS1	0.1932367149758454	0.04830917874396135
BRCA	POLE	0.33816425120772947	0.04830917874396135
BRCA	POT1	0.0966183574879227	
BRCA	PPM1D	0.04830917874396135	0.04830917874396135
BRCA	PRDM1	0.14492753623188406	
BRCA	PRF1		0.0966183574879227
BRCA	PRKCZ	0.0966183574879227	
BRCA	PRPF8	0.2898550724637681	
BRCA	PRRX1	0.1932367149758454	
BRCA	PSIP1	0.14492753623188406	
BRCA	PSMB5		0.04830917874396135
BRCA	PSME3	0.04830917874396135	
BRCA	PTCH1	0.14492753623188406	
BRCA	PTEN	0.6280193236714976	0.8695652173913043
BRCA	PTGS1	0.04830917874396135	
BRCA	PTPN11	0.0966183574879227	
BRCA	PTPN12	0.04830917874396135	
BRCA	PTPRB	0.24154589371980675	0.0966183574879227
BRCA	PTPRC	0.0966183574879227	
BRCA	PTPRF	0.2898550724637681	
BRCA	PTPRJ	0.04830917874396135	
BRCA	PTPRU	0.24154589371980675	
BRCA	RAD21		0.04830917874396135
BRCA	RAD23B	0.04830917874396135	0.04830917874396135
BRCA	RAD50	0.04830917874396135	
BRCA	RAD51C		0.04830917874396135
BRCA	RAD51D	0.04830917874396135	
BRCA	RAD51L3-RFFL	0.04830917874396135	
BRCA	RAD54B	0.14492753623188406	0.04830917874396135
BRCA	RASA1		0.04830917874396135
BRCA	RASA2		0.04830917874396135
BRCA	RASGRP1		0.04830917874396135
BRCA	RB1	0.2898550724637681	0.8695652173913043
BRCA	RBBP7	0.04830917874396135	
BRCA	RBBP8	0.04830917874396135	0.04830917874396135
BRCA	RBM5		0.0966183574879227
BRCA	RET	0.04830917874396135	
BRCA	RGS3	0.04830917874396135	0.0966183574879227
BRCA	RHEB	0.14492753623188406	
BRCA	RNF43		0.04830917874396135
BRCA	RNF6	0.0966183574879227	0.04830917874396135
BRCA	ROS1	0.04830917874396135	
BRCA	RP11-286N22.8	0.04830917874396135	
BRCA	RPGR	0.0966183574879227	0.0966183574879227
BRCA	RPL10	0.04830917874396135	
BRCA	RPL5		0.0966183574879227
BRCA	RTN4	0.0966183574879227	0.0966183574879227
BRCA	RUNX1	0.5314009661835749	0.6280193236714976
BRCA	SCAI	0.04830917874396135	
BRCA	SDHAF2	0.04830917874396135	
BRCA	SEC24D	0.1932367149758454	
BRCA	SEC31A	0.24154589371980675	0.0966183574879227
BRCA	SETBP1	0.14492753623188406	
BRCA	SETD2	0.24154589371980675	0.2898550724637681
BRCA	SETDB1	0.33816425120772947	
BRCA	SF3A3	0.04830917874396135	
BRCA	SF3B1	0.2898550724637681	
BRCA	SFPQ	0.0966183574879227	
BRCA	SH2B3	0.04830917874396135	
BRCA	SIN3A	0.0966183574879227	
BRCA	SMAD2	0.14492753623188406	
BRCA	SMAD3	0.0966183574879227	
BRCA	SMAD4	0.1932367149758454	0.14492753623188406
BRCA	SMARCA1	0.24154589371980675	0.04830917874396135
BRCA	SMARCA4	0.0966183574879227	0.14492753623188406
BRCA	SMARCD1	0.04830917874396135	0.04830917874396135
BRCA	SMARCE1		0.04830917874396135
BRCA	SMO	0.04830917874396135	
BRCA	SMURF2		0.04830917874396135
BRCA	SOS1	0.14492753623188406	
BRCA	SOS2	0.0966183574879227	
BRCA	SOX9	0.04830917874396135	0.04830917874396135
BRCA	SPEN	0.3864734299516908	0.6280193236714976
BRCA	SPOP	0.04830917874396135	
BRCA	SPTAN1	0.3864734299516908	
BRCA	SRGAP1	0.2898550724637681	
BRCA	STAG1	0.14492753623188406	
BRCA	STAG2	0.24154589371980675	0.14492753623188406
BRCA	STAT3	0.1932367149758454	
BRCA	STAT5B	0.1932367149758454	
BRCA	STIP1	0.04830917874396135	
BRCA	STK11		0.14492753623188406
BRCA	STK4	0.14492753623188406	
BRCA	SUZ12	0.04830917874396135	
BRCA	SVEP1	0.24154589371980675	0.04830917874396135
BRCA	SYK	0.14492753623188406	
BRCA	SYNCRIP	0.04830917874396135	0.04830917874396135
BRCA	TAF1	0.43478260869565216	
BRCA	TAOK1	0.14492753623188406	0.0966183574879227
BRCA	TAOK2	0.04830917874396135	
BRCA	TBL1XR1	0.04830917874396135	0.24154589371980675
BRCA	TBX3	0.1932367149758454	0.6763285024154589
BRCA	TCF12	0.0966183574879227	
BRCA	TCF4	0.0966183574879227	
BRCA	TCF7L2	0.04830917874396135	
BRCA	TET2	0.0966183574879227	
BRCA	TFDP2	0.04830917874396135	0.04830917874396135
BRCA	TGFBR1	0.0966183574879227	
BRCA	TGFBR2	0.04830917874396135	0.04830917874396135
BRCA	TJP1		0.0966183574879227
BRCA	TJP2	0.0966183574879227	
BRCA	TMEM127	0.04830917874396135	
BRCA	TNFAIP3	0.0966183574879227	
BRCA	TNFSF10	0.04830917874396135	
BRCA	TNPO1	0.04830917874396135	0.04830917874396135
BRCA	TNPO2	0.04830917874396135	0.04830917874396135
BRCA	TOM1	0.1932367149758454	
BRCA	TP53	5.942028985507246	3.3333333333333335
BRCA	TP53BP1	0.1932367149758454	
BRCA	TRAF3		0.0966183574879227
BRCA	TRAF7		0.04830917874396135
BRCA	TRERF1	0.04830917874396135	
BRCA	TRIO	0.24154589371980675	
BRCA	TRIP10	0.04830917874396135	
BRCA	TRRAP	0.1932367149758454	0.04830917874396135
BRCA	TSC1	0.0966183574879227	
BRCA	TSHR	0.0966183574879227	
BRCA	TXNIP	0.0966183574879227	
BRCA	U2AF1	0.04830917874396135	
BRCA	UBC	0.0966183574879227	0.14492753623188406
BRCA	UBR5	0.4830917874396135	0.0966183574879227
BRCA	UGT1A1	0.04830917874396135	
BRCA	UPF3B	0.0966183574879227	
BRCA	VIM	0.04830917874396135	0.04830917874396135
BRCA	WAS		0.04830917874396135
BRCA	WASF3	0.0966183574879227	0.04830917874396135
BRCA	WHSC1	0.14492753623188406	
BRCA	WHSC1L1	0.0966183574879227	
BRCA	WIPF1	0.04830917874396135	
BRCA	WNK1	0.04830917874396135	
BRCA	WRN	0.04830917874396135	
BRCA	WT1	0.04830917874396135	
BRCA	XPC	0.0966183574879227	
BRCA	XPO1	0.0966183574879227	
BRCA	XRCC2	0.04830917874396135	0.04830917874396135
BRCA	XRN1	0.0966183574879227	0.0966183574879227
BRCA	YBX1	0.04830917874396135	
BRCA	ZC3H11A	0.0966183574879227	
BRCA	ZFHX3		0.33816425120772947
BRCA	ZFP36L1	0.0966183574879227	0.2898550724637681
BRCA	ZFP36L2	0.0966183574879227	
BRCA	ZMYM2	0.04830917874396135	
BRCA	ZNF292	0.0966183574879227	0.1932367149758454
BRCA	ZNF750		0.04830917874396135
BRCA	ZNRF3	0.04830917874396135	
CLL	ACACA	0.8032128514056224	
CLL	ACSL6	0.4016064257028112	
CLL	ACTG1	0.4016064257028112	
CLL	ADCY1	0.8032128514056224	
CLL	AHCTF1		0.4016064257028112
CLL	ALK	0.4016064257028112	
CLL	ANK3	0.8032128514056224	
CLL	APAF1	0.4016064257028112	
CLL	APC	0.4016064257028112	
CLL	ARFGEF2	0.4016064257028112	
CLL	ARID1A		2.4096385542168677
CLL	ARID4B	0.4016064257028112	0.4016064257028112
CLL	ASXL1		1.2048192771084338
CLL	ATF2	0.4016064257028112	
CLL	ATM	2.0080321285140563	2.4096385542168677
CLL	ATP1A1	0.4016064257028112	
CLL	BCOR		2.0080321285140563
CLL	BLM	0.4016064257028112	
CLL	BRAF	0.4016064257028112	
CLL	CAD	0.4016064257028112	
CLL	CARM1	0.4016064257028112	
CLL	CD36	0.4016064257028112	0.4016064257028112
CLL	CDKN1A		0.4016064257028112
CLL	CHD2	2.4096385542168677	0.8032128514056224
CLL	CHD6	0.8032128514056224	
CLL	CLSPN	0.4016064257028112	
CLL	CNOT3	1.2048192771084338	
CLL	CREBBP		1.6064257028112447
CLL	CRNKL1	0.4016064257028112	
CLL	DDR2	0.4016064257028112	
CLL	DDX3X		0.8032128514056224
CLL	DICER1	0.4016064257028112	
CLL	DIS3		0.4016064257028112
CLL	DNMT3A		0.4016064257028112
CLL	EGFR	0.4016064257028112	
CLL	EP300	1.2048192771084338	0.4016064257028112
CLL	EPHB2	0.4016064257028112	
CLL	ERBB2	0.4016064257028112	
CLL	ERBB2IP	0.4016064257028112	
CLL	ERBB3	0.4016064257028112	
CLL	ERCC2	0.4016064257028112	
CLL	EXT2	0.4016064257028112	
CLL	FANCA	0.4016064257028112	
CLL	FBXW7	1.2048192771084338	
CLL	FGFR2	0.4016064257028112	
CLL	FOXP1	0.4016064257028112	
CLL	GJB2	0.4016064257028112	
CLL	GOLGA5	0.4016064257028112	
CLL	GPS2		0.8032128514056224
CLL	HCFC1	0.4016064257028112	
CLL	HERC2		0.4016064257028112
CLL	HIST1H3D	0.4016064257028112	
CLL	HNRPDL	0.4016064257028112	
CLL	HSP90AA1	0.4016064257028112	
CLL	HSPA8	0.4016064257028112	
CLL	IDH1	0.8032128514056224	
CLL	IKZF3	0.4016064257028112	
CLL	INPP4A	0.4016064257028112	
CLL	INPP4B	0.8032128514056224	
CLL	INPPL1	0.4016064257028112	
CLL	IREB2	0.4016064257028112	
CLL	IRF2	1.2048192771084338	0.4016064257028112
CLL	ITSN1	0.4016064257028112	
CLL	JAK1	0.4016064257028112	
CLL	KAT8	0.4016064257028112	
CLL	KDM5C	0.4016064257028112	
CLL	KDM6A	0.8032128514056224	1.2048192771084338
CLL	KDR	0.4016064257028112	
CLL	KRAS	1.6064257028112447	
CLL	LRP6	0.4016064257028112	
CLL	MACF1	0.4016064257028112	
CLL	MAP3K4	0.4016064257028112	
CLL	MCM3	0.4016064257028112	
CLL	MED12	0.8032128514056224	
CLL	MGA	0.4016064257028112	0.8032128514056224
CLL	MLL	0.4016064257028112	
CLL	MLL2		0.4016064257028112
CLL	MLL3	0.8032128514056224	0.8032128514056224
CLL	MSH6	0.4016064257028112	
CLL	MTOR	1.2048192771084338	
CLL	MYD88	0.4016064257028112	
CLL	MYH10	0.4016064257028112	
CLL	MYH9	0.4016064257028112	
CLL	NCOR1	1.6064257028112447	
CLL	NF1	1.2048192771084338	
CLL	NFE2L2	0.4016064257028112	
CLL	NOTCH1		1.2048192771084338
CLL	NRAS	0.8032128514056224	
CLL	NSD1	0.4016064257028112	
CLL	OPCML	0.8032128514056224	
CLL	PBRM1	0.4016064257028112	
CLL	PDGFRL	0.4016064257028112	
CLL	PIK3R2	0.4016064257028112	
CLL	PMS1	0.4016064257028112	
CLL	POT1	1.6064257028112447	0.8032128514056224
CLL	PPM1D	0.4016064257028112	
CLL	PTPN11	0.8032128514056224	
CLL	PTPRB	0.4016064257028112	
CLL	PTPRF	0.4016064257028112	
CLL	RAD50		0.4016064257028112
CLL	RASGRP1	0.4016064257028112	
CLL	RB1		0.8032128514056224
CLL	RBM10		0.4016064257028112
CLL	ROS1	0.8032128514056224	
CLL	SDHB	0.4016064257028112	
CLL	SF3B1	6.425702811244979	
CLL	SMAD3		0.4016064257028112
CLL	SPEN	0.4016064257028112	0.8032128514056224
CLL	SPOP	0.4016064257028112	
CLL	SRGAP1	0.4016064257028112	
CLL	STAG2	0.4016064257028112	0.4016064257028112
CLL	SVEP1	0.4016064257028112	
CLL	TAF1	0.4016064257028112	
CLL	TET2	0.4016064257028112	
CLL	TP53	8.835341365461847	0.8032128514056224
CLL	TRIO	0.4016064257028112	
CLL	TSC2	0.4016064257028112	
CLL	UBC	0.4016064257028112	
CLL	WHSC1L1	0.4016064257028112	
CLL	WNK1	0.4016064257028112	
CLL	XPO1	1.6064257028112447	
CLL	ZNRF3	0.4016064257028112	
CM	ABCB1	0.5856888209829386	
CM	ABCB4	0.17825311942959002	0.10185892538833714
CM	ABL1	0.15278838808250572	
CM	ABL2	0.15278838808250572	
CM	ACACA	0.4074357015533486	
CM	ACAD8	0.025464731347084286	
CM	ACO1	0.07639419404125286	0.05092946269416857
CM	ACSL3	0.07639419404125286	
CM	ACSL6	0.35650623885918004	
CM	ACTB	0.05092946269416857	
CM	ACTG1	0.07639419404125286	
CM	ACTG2	0.12732365673542145	
CM	ACVR1	0.07639419404125286	
CM	ACVR1B	0.10185892538833714	
CM	ACVR2A	0.05092946269416857	
CM	ADAM10	0.12732365673542145	
CM	ADCY1	0.4074357015533486	
CM	AHCTF1	0.12732365673542145	0.10185892538833714
CM	AHR	0.12732365673542145	
CM	AKT1	0.025464731347084286	0.025464731347084286
CM	AKT2	0.07639419404125286	
CM	ALK	0.4074357015533486	
CM	ANK3	2.6483320600967657	
CM	APAF1	0.025464731347084286	0.025464731347084286
CM	APC	0.30557677616501144	0.2291825821237586
CM	AQR	0.2291825821237586	
CM	AR	0.05092946269416857	
CM	ARAF	0.05092946269416857	
CM	ARAP3	0.05092946269416857	
CM	ARFGAP1		0.025464731347084286
CM	ARFGAP3	0.05092946269416857	0.05092946269416857
CM	ARFGEF1	0.2037178507766743	0.025464731347084286
CM	ARFGEF2	0.2546473134708429	
CM	ARHGAP26	0.2037178507766743	
CM	ARHGAP29	0.35650623885918004	0.07639419404125286
CM	ARHGAP35	0.025464731347084286	0.05092946269416857
CM	ARHGEF2	0.2037178507766743	
CM	ARHGEF6	0.17825311942959002	
CM	ARID1A	0.025464731347084286	0.12732365673542145
CM	ARID1B	0.2037178507766743	0.17825311942959002
CM	ARID2	0.2801120448179272	0.6111535523300229
CM	ARID4A	0.12732365673542145	0.025464731347084286
CM	ARID4B	0.025464731347084286	
CM	ARID5B	0.07639419404125286	0.025464731347084286
CM	ARNTL	0.07639419404125286	0.025464731347084286
CM	ASH1L	0.3310415075120957	
CM	ASPM	0.30557677616501144	
CM	ASXL1	0.10185892538833714	
CM	ATF1	0.05092946269416857	
CM	ATF2	0.05092946269416857	
CM	ATIC	0.12732365673542145	
CM	ATM	0.2291825821237586	0.10185892538833714
CM	ATP1A1	0.025464731347084286	
CM	ATP6AP2	0.025464731347084286	
CM	ATR	0.30557677616501144	0.10185892538833714
CM	ATRX	0.17825311942959002	0.07639419404125286
CM	AXIN1	0.07639419404125286	0.025464731347084286
CM	AXIN2	0.05092946269416857	0.025464731347084286
CM	B2M		0.07639419404125286
CM	BAP1	0.07639419404125286	0.025464731347084286
CM	BARD1	0.025464731347084286	
CM	BAX	0.025464731347084286	0.025464731347084286
CM	BAZ2B	0.3310415075120957	
CM	BCL10	0.05092946269416857	
CM	BCL11A	0.2546473134708429	
CM	BCL6	0.05092946269416857	
CM	BCLAF1	0.4074357015533486	
CM	BCOR	0.07639419404125286	
CM	BIRC3	0.07639419404125286	
CM	BLM	0.2801120448179272	0.025464731347084286
CM	BMPR2	0.07639419404125286	
CM	BPTF	0.4074357015533486	
CM	BRAF	0.5092946269416858	
CM	BRCA1	0.025464731347084286	0.05092946269416857
CM	BRCA2	0.15278838808250572	0.07639419404125286
CM	BRD2	0.05092946269416857	
CM	BRIP1	0.05092946269416857	0.025464731347084286
CM	BRWD1	0.3310415075120957	
CM	BTK	0.2037178507766743	
CM	BUB1B	0.07639419404125286	0.025464731347084286
CM	C15orf55	0.12732365673542145	
CM	CAD	0.2801120448179272	
CM	CALR	0.025464731347084286	
CM	CAPN7	0.05092946269416857	
CM	CARD11	0.4583651642475172	
CM	CARM1	0.025464731347084286	
CM	CASP1	0.025464731347084286	
CM	CASP10	0.025464731347084286	
CM	CASP8	0.07639419404125286	0.025464731347084286
CM	CAT	0.12732365673542145	
CM	CBFB	0.025464731347084286	
CM	CBL	0.12732365673542145	
CM	CBLB	0.2037178507766743	
CM	CBLC	0.07639419404125286	
CM	CCAR1	0.05092946269416857	0.025464731347084286
CM	CCND1	0.05092946269416857	
CM	CCT5	0.10185892538833714	
CM	CD36	0.05092946269416857	
CM	CD79A	0.025464731347084286	
CM	CD79B	0.025464731347084286	
CM	CDC27	0.05092946269416857	
CM	CDC73	0.05092946269416857	
CM	CDH1	0.12732365673542145	
CM	CDK12	0.10185892538833714	0.05092946269416857
CM	CDK4	0.17825311942959002	
CM	CDK6	0.05092946269416857	
CM	CDKN1A	0.025464731347084286	0.025464731347084286
CM	CDKN1B	0.025464731347084286	
CM	CDKN2A	0.3310415075120957	0.30557677616501144
CM	CEP290	0.17825311942959002	0.10185892538833714
CM	CHD1L	0.07639419404125286	
CM	CHD2	0.15278838808250572	0.07639419404125286
CM	CHD3	0.2291825821237586	
CM	CHD4	0.35650623885918004	
CM	CHD6	0.5602240896358543	
CM	CHD8	0.2546473134708429	0.07639419404125286
CM	CHD9	0.3310415075120957	
CM	CHEK2	0.025464731347084286	
CM	CIC	0.15278838808250572	
CM	CIITA	0.05092946269416857	
CM	CLASP2	0.15278838808250572	0.025464731347084286
CM	CLCC1	0.17825311942959002	
CM	CLCN2	0.07639419404125286	
CM	CLOCK	0.05092946269416857	0.05092946269416857
CM	CLSPN	0.05092946269416857	
CM	CLTC	0.15278838808250572	
CM	CNOT1	0.2546473134708429	0.07639419404125286
CM	CNOT3	0.07639419404125286	
CM	CNOT4	0.15278838808250572	
CM	CNTNAP1	0.12732365673542145	0.025464731347084286
CM	COL1A1	0.53475935828877	
CM	COPS2	0.05092946269416857	0.07639419404125286
CM	COPS3	0.05092946269416857	0.025464731347084286
CM	COPS5	0.025464731347084286	0.025464731347084286
CM	CR1	0.3310415075120957	0.05092946269416857
CM	CREBBP	0.2037178507766743	0.025464731347084286
CM	CRNKL1	0.15278838808250572	
CM	CRTC3	0.2037178507766743	
CM	CSDA	0.025464731347084286	
CM	CSDE1	0.025464731347084286	0.07639419404125286
CM	CSF1R	0.05092946269416857	
CM	CSF3R	0.025464731347084286	
CM	CSNK1A1	0.025464731347084286	
CM	CSNK1G3	0.07639419404125286	
CM	CSNK2A1	0.025464731347084286	
CM	CTCF	0.07639419404125286	
CM	CTNNB1	0.2801120448179272	
CM	CTNND1	0.2291825821237586	0.025464731347084286
CM	CTTN	0.05092946269416857	
CM	CUL1	0.10185892538833714	0.025464731347084286
CM	CUL2	0.025464731347084286	
CM	CUL3	0.05092946269416857	
CM	CUL4A	0.025464731347084286	
CM	CUX1	0.12732365673542145	0.15278838808250572
CM	CYLD	0.17825311942959002	
CM	CYTH4	0.15278838808250572	
CM	DAXX		0.025464731347084286
CM	DCC	1.1713776419658772	0.10185892538833714
CM	DDB1	0.12732365673542145	0.05092946269416857
CM	DDB2	0.05092946269416857	
CM	DDR2	0.07639419404125286	
CM	DDX3X	0.35650623885918004	0.07639419404125286
CM	DDX5	0.025464731347084286	
CM	DEPDC1B	0.10185892538833714	0.025464731347084286
CM	DHX15	0.15278838808250572	
CM	DHX35	0.05092946269416857	
CM	DHX9	0.2037178507766743	
CM	DICER1	0.15278838808250572	0.10185892538833714
CM	DIS3	0.05092946269416857	0.025464731347084286
CM	DLC1	0.12732365673542145	0.07639419404125286
CM	DLG1	0.15278838808250572	
CM	DNM2	0.10185892538833714	
